task,model_name,model_id,provider,rep,temperature,cue,score,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,prompt,response_clean,ts_utc,hash
DAT,deepseek-2.5-chat,deepseek/deepseek-chat,openrouter,43,0.5,,74.04724831382433,apple,cloud,laughter,brick,whisper,candle,shadow,feather,melody,puzzle,"Generate 10 nouns that are as different from each other as possible using the instructions below:
1. Generate only single-word nouns in English.
2. Generate only nouns such as things, objects and concepts.
3. Do not use proper nouns such as people or places.
4. Do not use specialized vocabulary or technical terms.
5. Return response as a string with each noun separated by commas: ""noun1, noun2, … noun10"".
6. Do not return anything else other than the comma-separated string of nouns.","['apple', 'cloud', 'laughter', 'brick', 'whisper', 'candle', 'shadow', 'feather', 'melody', 'puzzle']",2026-08-17T11:42:40.051024+00:00,6bc872bd16e7f787
DAT,deepseek-2.5-chat,deepseek/deepseek-chat,openrouter,51,0.5,,77.23476102664357,cloud,chair,laughter,river,candle,shadow,melody,stone,whisper,feather,"Generate 10 nouns that are as different from each other as possible using the instructions below:
1. Generate only single-word nouns in English.
2. Generate only nouns such as things, objects and concepts.
3. Do not use proper nouns such as people or places.
4. Do not use specialized vocabulary or technical terms.
5. Return response as a string with each noun separated by commas: ""noun1, noun2, … noun10"".
6. Do not return anything else other than the comma-separated string of nouns.","['cloud', 'chair', 'laughter', 'river', 'candle', 'shadow', 'melody', 'stone', 'whisper', 'feather']",2026-08-17T11:42:59.911490+00:00,c36dde840bbd55eb
DAT,deepseek-2.5-chat,deepseek/deepseek-chat,openrouter,247,0.5,,76.01869723626545,cloud,chair,laughter,river,candle,silence,bridge,shadow,melody,stone,"Generate 10 nouns that are as different from each other as possible using the instructions below:
1. Generate only single-word nouns in English.
2. Generate only nouns such as things, objects and concepts.
3. Do not use proper nouns such as people or places.
4. Do not use specialized vocabulary or technical terms.
5. Return response as a string with each noun separated by commas: ""noun1, noun2, … noun10"".
6. Do not return anything else other than the comma-separated string of nouns.","['cloud', 'chair', 'laughter', 'river', 'candle', 'silence', 'bridge', 'shadow', 'melody', 'stone']",2026-08-19T01:08:48.857713+00:00,f390c34a669f70a4
DAT,deepseek-2.5-chat,deepseek/deepseek-chat,openrouter,206,0.5,,74.25586127099537,apple,cloud,happiness,chair,thunder,laughter,mountain,candle,silence,river,"Generate 10 nouns that are as different from each other as possible using the instructions below:
1. Generate only single-word nouns in English.
2. Generate only nouns such as things, objects and concepts.
3. Do not use proper nouns such as people or places.
4. Do not use specialized vocabulary or technical terms.
5. Return response as a string with each noun separated by commas: ""noun1, noun2, … noun10"".
6. Do not return anything else other than the comma-separated string of nouns.","['apple', 'cloud', 'happiness', 'chair', 'thunder', 'laughter', 'mountain', 'candle', 'silence', 'river']",2026-08-19T01:07:08.891255+00:00,7e2289ae18b2c5e6
DAT,deepseek-2.5-chat,deepseek/deepseek-chat,openrouter,111,0.5,,75.5206802061626,apple,mountain,happiness,chair,river,idea,book,cloud,laughter,table,"Generate 10 nouns that are as different from each other as possible using the instructions below:
1. Generate only single-word nouns in English.
2. Generate only nouns such as things, objects and concepts.
3. Do not use proper nouns such as people or places.
4. Do not use specialized vocabulary or technical terms.
5. Return response as a string with each noun separated by commas: ""noun1, noun2, … noun10"".
6. Do not return anything else other than the comma-separated string of nouns.","['apple', 'mountain', 'happiness', 'chair', 'river', 'idea', 'book', 'cloud', 'laughter', 'table']",2026-08-17T23:07:22.901910+00:00,1bca232a4b09b6a4
DAT,deepseek-2.5-chat,deepseek/deepseek-chat,openrouter,133,0.5,,75.35017902652422,cloud,laughter,bicycle,shadow,melody,candle,whisper,bridge,puzzle,feather,"Generate 10 nouns that are as different from each other as possible using the instructions below:
1. Generate only single-word nouns in English.
2. Generate only nouns such as things, objects and concepts.
3. Do not use proper nouns such as people or places.
4. Do not use specialized vocabulary or technical terms.
5. Return response as a string with each noun separated by commas: ""noun1, noun2, … noun10"".
6. Do not return anything else other than the comma-separated string of nouns.","['cloud', 'laughter', 'bicycle', 'shadow', 'melody', 'candle', 'whisper', 'bridge', 'puzzle', 'feather']",2026-08-17T23:08:13.410821+00:00,1663344315f36e43
DAT,deepseek-2.5-chat,deepseek/deepseek-chat,openrouter,23,0.5,,75.38848547708422,cloud,chair,laughter,river,candle,dream,stone,melody,shadow,leaf,"Generate 10 nouns that are as different from each other as possible using the instructions below:
1. Generate only single-word nouns in English.
2. Generate only nouns such as things, objects and concepts.
3. Do not use proper nouns such as people or places.
4. Do not use specialized vocabulary or technical terms.
5. Return response as a string with each noun separated by commas: ""noun1, noun2, … noun10"".
6. Do not return anything else other than the comma-separated string of nouns.","['cloud', 'chair', 'laughter', 'river', 'candle', 'dream', 'stone', 'melody', 'shadow', 'leaf']",2026-08-17T11:42:00.694223+00:00,ec5ffe264c89f8c2
DAT,deepseek-2.5-chat,deepseek-chat,openrouter,16,0.5,,76.85730283459029,apple,mountain,laughter,chair,ocean,shadow,pencil,dream,window,melody,"Generate 10 nouns that are as different from each other as possible using the instructions below:
1. Generate only single-word nouns in English.
2. Generate only nouns such as things, objects and concepts.
3. Do not use proper nouns such as people or places.
4. Do not use specialized vocabulary or technical terms.
5. Return response as a string with each noun separated by commas: ""noun1, noun2, … noun10"".
6. Do not return anything else other than the comma-separated string of nouns.","['apple', 'mountain', 'laughter', 'chair', 'ocean', 'shadow', 'pencil', 'dream', 'window', 'melody']",2026-08-14T22:34:48.927987+00:00,1ef7e3b553cdb285
DAT,deepseek-2.5-chat,deepseek/deepseek-chat,openrouter,101,0.5,,75.21446900708335,apple,cloud,chair,dream,fire,mountain,song,stone,window,wind,"Generate 10 nouns that are as different from each other as possible using the instructions below:
1. Generate only single-word nouns in English.
2. Generate only nouns such as things, objects and concepts.
3. Do not use proper nouns such as people or places.
4. Do not use specialized vocabulary or technical terms.
5. Return response as a string with each noun separated by commas: ""noun1, noun2, … noun10"".
6. Do not return anything else other than the comma-separated string of nouns.","['apple', 'cloud', 'chair', 'dream', 'fire', 'mountain', 'song', 'stone', 'window', 'wind']",2026-08-17T23:06:36.001290+00:00,68b8ed16570a90eb
DAT,deepseek-2.5-chat,deepseek/deepseek-chat,openrouter,135,0.5,,77.60252643908773,apple,mountain,laughter,chair,ocean,idea,pencil,shadow,bread,cloud,"Generate 10 nouns that are as different from each other as possible using the instructions below:
1. Generate only single-word nouns in English.
2. Generate only nouns such as things, objects and concepts.
3. Do not use proper nouns such as people or places.
4. Do not use specialized vocabulary or technical terms.
5. Return response as a string with each noun separated by commas: ""noun1, noun2, … noun10"".
6. Do not return anything else other than the comma-separated string of nouns.","['apple', 'mountain', 'laughter', 'chair', 'ocean', 'idea', 'pencil', 'shadow', 'bread', 'cloud']",2026-08-17T23:08:55.849864+00:00,914b52d85502b44d
DAT,deepseek-2.5-chat,deepseek/deepseek-chat,openrouter,66,0.5,,77.04314837853113,cloud,chair,laughter,river,candle,silence,bread,shadow,melody,stone,"Generate 10 nouns that are as different from each other as possible using the instructions below:
1. Generate only single-word nouns in English.
2. Generate only nouns such as things, objects and concepts.
3. Do not use proper nouns such as people or places.
4. Do not use specialized vocabulary or technical terms.
5. Return response as a string with each noun separated by commas: ""noun1, noun2, … noun10"".
6. Do not return anything else other than the comma-separated string of nouns.","['cloud', 'chair', 'laughter', 'river', 'candle', 'silence', 'bread', 'shadow', 'melody', 'stone']",2026-08-17T11:43:30.099465+00:00,7b53bee82fc33930
DAT,deepseek-2.5-chat,deepseek/deepseek-chat,openrouter,20,0.5,,76.01869723626545,cloud,chair,laughter,river,candle,silence,bridge,shadow,melody,feather,"Generate 10 nouns that are as different from each other as possible using the instructions below:
1. Generate only single-word nouns in English.
2. Generate only nouns such as things, objects and concepts.
3. Do not use proper nouns such as people or places.
4. Do not use specialized vocabulary or technical terms.
5. Return response as a string with each noun separated by commas: ""noun1, noun2, … noun10"".
6. Do not return anything else other than the comma-separated string of nouns.","['cloud', 'chair', 'laughter', 'river', 'candle', 'silence', 'bridge', 'shadow', 'melody', 'feather']",2026-08-17T11:41:54.661707+00:00,1c4c96e513707e50
DAT,deepseek-2.5-chat,deepseek/deepseek-chat,openrouter,140,0.5,,72.79692121914455,mountain,laughter,umbrella,silence,candle,thunder,pillow,melody,shadow,feather,"Generate 10 nouns that are as different from each other as possible using the instructions below:
1. Generate only single-word nouns in English.
2. Generate only nouns such as things, objects and concepts.
3. Do not use proper nouns such as people or places.
4. Do not use specialized vocabulary or technical terms.
5. Return response as a string with each noun separated by commas: ""noun1, noun2, … noun10"".
6. Do not return anything else other than the comma-separated string of nouns.","['mountain', 'laughter', 'umbrella', 'silence', 'candle', 'thunder', 'pillow', 'melody', 'shadow', 'feather']",2026-08-17T23:08:46.482114+00:00,c7ac52045e437b8e
DAT,deepseek-2.5-chat,deepseek/deepseek-chat,openrouter,44,0.5,,76.01869723626545,cloud,chair,laughter,river,candle,silence,bridge,shadow,melody,feather,"Generate 10 nouns that are as different from each other as possible using the instructions below:
1. Generate only single-word nouns in English.
2. Generate only nouns such as things, objects and concepts.
3. Do not use proper nouns such as people or places.
4. Do not use specialized vocabulary or technical terms.
5. Return response as a string with each noun separated by commas: ""noun1, noun2, … noun10"".
6. Do not return anything else other than the comma-separated string of nouns.","['cloud', 'chair', 'laughter', 'river', 'candle', 'silence', 'bridge', 'shadow', 'melody', 'feather']",2026-08-17T11:42:41.758533+00:00,3ed438057ba6056c
DAT,deepseek-2.5-chat,deepseek/deepseek-chat,openrouter,113,0.5,,76.372004229398,apple,mountain,laughter,hammer,ocean,candle,silence,bridge,feather,melody,"Generate 10 nouns that are as different from each other as possible using the instructions below:
1. Generate only single-word nouns in English.
2. Generate only nouns such as things, objects and concepts.
3. Do not use proper nouns such as people or places.
4. Do not use specialized vocabulary or technical terms.
5. Return response as a string with each noun separated by commas: ""noun1, noun2, … noun10"".
6. Do not return anything else other than the comma-separated string of nouns.","['apple', 'mountain', 'laughter', 'hammer', 'ocean', 'candle', 'silence', 'bridge', 'feather', 'melody']",2026-08-17T23:07:28.247403+00:00,84067d94d7ed23f1
